ORF	5m	15m	30m	4h
CAGL0G05830g	0.214995281	1.281625262	3.284693678	-2.940406928
CAGL0G05874g	-0.440646403	-1.074832427	-1.599308255	2.692099801
CAGL0G05962g	0.190579723	0.906195379	2.692477661	-1.473820287
CAGL0G06094g	0.510618037	0.774370517	1.410024456	-1.318615981
CAGL0G06226g	0.021757422	-0.596752719	-1.26093872	3.459666931
CAGL0G06314g	0.030704288	0.308529139	1.548594598	-2.610507719
CAGL0G06402g	0.720069843	1.841897446	-0.539170851	-1.962122721
CAGL0G06622g	-0.017643085	-0.370028041	1.17446439	-1.272814772
CAGL0G06666g	-0.168955314	-0.533510196	-1.529280917	5.039362863
CAGL0G06732g	0.543518631	1.237161379	1.552200006	-2.524109055
CAGL0G06842g	0.29692444	0.825022161	1.79252305	-1.342212861
CAGL0G06974g	-0.082373031	-0.15749032	-1.237504086	1.357974616
CAGL0G07018g	-0.119109402	-0.540581635	-1.690152814	4.47173024
CAGL0G07084g	-0.157803407	-0.509193177	-1.643993974	1.659317401
CAGL0G07106g	-0.039907881	-0.353495092	-3.605612261	4.149032913
CAGL0G07128g	-0.769979047	-1.360370317	-2.420546867	1.312531646
CAGL0G07249g	-0.473047731	-1.959696201	-1.291941266	3.875006103
CAGL0G07293g	0.328945418	0.642246411	1.023067233	-1.497602393
CAGL0G07469g	-0.12633668	-0.416372258	-1.141193351	4.818422575
CAGL0G07513g	-0.129134478	-1.01535099	-0.266663416	1.690390318
CAGL0G07535g	-0.19856939	-0.736520886	-4.084213483	2.284934086
CAGL0G07557g	0.348601485	0.128792853	-1.53531679	2.99060355
CAGL0G07601g	0.618989726	1.326286318	1.519003592	-2.725200827
CAGL0G07623g	0.180418014	0.202278327	1.478310926	-2.899774943
CAGL0G07711g	-0.184024955	0.277209896	1.002007452	-2.758184929
CAGL0G07953g	-0.219432647	-1.175746326	0.35965818	1.565186905
CAGL0G07975g	-0.395575524	-1.236730049	-3.606633668	2.622871766
CAGL0G08041g	-0.110492339	-0.249770441	-3.5504897	1.476030378
CAGL0G08063g	-0.035493771	0.199247482	1.244187126	-1.152800574
CAGL0G08195g	0.208663355	1.304941402	1.213094307	-1.847202734
CAGL0G08228g	0.152321124	0.549294396	1.529505451	-2.576058134
CAGL0G08294g	-0.228566036	-0.658613718	-1.467943961	1.718306224
CAGL0G08316g	-0.373678759	-1.446378113	-2.127216229	1.976103981
CAGL0G08624g	-0.541326482	1.771786163	0.155565258	-2.303029721
CAGL0G08668g	-0.114885401	-1.539922916	-3.946974478	5.928632658
CAGL0G08712g	0.366114095	1.983869496	2.487537349	-3.186430944
CAGL0G08844g	-0.104322413	2.163734363	1.655398263	-1.332646299
CAGL0G09020g	0.41875409	1.505390866	3.109585183	-3.206635472
CAGL0G09042g	-0.509802229	1.542802524	0.888374447	-2.252897897
CAGL0G09152g	0.094302987	0.526135696	1.004759708	-1.210041705
CAGL0G09581g	-0.030108823	-1.396238319	-0.636676637	1.039114707
CAGL0G09603g	0.58996122	3.076971311	1.332742738	-3.633114994
CAGL0G09625g	0.462242929	1.637862914	0.08129783	-3.916287045
CAGL0G09669g	0.170544488	-0.214123415	-1.838633284	2.216953985
CAGL0G09801g	0.006237981	-0.669429369	-1.093406287	5.043714887
CAGL0G09977g	-0.602207542	0.668837517	3.921935355	-2.214466857
CAGL0G10043g	0.316952187	-0.125694794	-2.14566812	1.82885248
CAGL0G10197g	0.007043444	0.503116149	1.600040152	-2.331324544
CAGL0H00440g	-0.113888913	-0.600868945	-2.08743225	3.562915794
CAGL0H00528g	-0.179298919	0.308780992	1.013709086	-3.223907665
CAGL0H00638g	-0.209113771	-2.009287038	-2.124395114	2.369115174
CAGL0H00682g	0.07861119	1.418447353	1.997872015	-1.23680193
CAGL0H00847g	-0.232426979	-0.757113672	-1.434921942	4.005978776
CAGL0H00935g	-0.068408028	-0.34675283	-2.172215901	1.367970632
CAGL0H00957g	-0.088652026	-0.129951395	-1.104677187	1.717084033
CAGL0H01023g	-0.198455561	-0.591900469	-1.336663181	4.238531064
CAGL0H01309g	0.268717139	0.712881174	1.563326644	-1.556893618
CAGL0H01793g	0.171141768	0.665358389	1.212766536	-1.395828944
CAGL0H01837g	0.285632767	0.728658541	1.165918628	-2.335114049
CAGL0H01859g	0.132614839	0.225920684	1.183966635	-2.006615797
CAGL0H02101g	0.315854543	3.010053673	5.911571484	-3.622354381
CAGL0H02189g	0.123223716	-0.354134216	-3.040620114	1.916602969
CAGL0H02211g	-0.363326895	-0.714964683	-1.448320608	1.72452869
CAGL0H02321g	0.129487191	1.02679244	1.593820483	-1.384781806
CAGL0H02409g	-0.329352726	-0.441954817	-1.156882641	4.006786747
CAGL0H02563g	0.78489058	2.627411823	4.435137531	-3.467755774
CAGL0H02585g	0.023613444	2.687823464	4.090211156	-3.948947255
CAGL0H02607g	0.07308219	-0.183100474	-1.447134379	1.783586355
CAGL0H02783g	-0.022196462	-0.542888735	-1.286249046	1.489409408
CAGL0H02893g	-0.045627144	1.362350974	2.98621797	-1.790101335
CAGL0H03047g	-0.459391557	-1.202775698	-0.789886915	1.789690856
CAGL0H03091g	0.14256168	0.299969682	1.320033408	-1.950348882
CAGL0H03113g	0.208554013	0.724724993	1.976098812	-2.926975445
CAGL0H03311g	0.521451146	2.120974788	3.832888441	-1.972870573
CAGL0H03333g	0.240253682	0.343895374	1.289646806	-2.143630263
CAGL0H03663g	0.233715245	0.330057992	1.40939103	-2.896837045
CAGL0H03685g	-0.189660246	-0.533436707	-2.999813854	2.476984225
CAGL0H03729g	0.049120355	0.427253466	1.396781725	-1.802799378
CAGL0H03773g	-0.209999225	-0.832841437	-4.553660918	1.54968742
CAGL0H03927g	0.08148686	0.440180657	1.112863379	-1.106512305
CAGL0H03971g	0.101286591	1.196838156	1.801347389	-5.125433179
CAGL0H04103g	-0.052424598	0.450323481	1.472016771	-2.111713398
CAGL0H04147g	0.367368213	-0.313953322	-1.461463085	2.160528552
CAGL0H04235g	-0.018267724	-0.684613976	-1.657365265	1.169806366
CAGL0H04389g	0.205924267	0.539047221	1.430730212	-1.395954603
CAGL0H04411g	-0.103694653	-0.70422492	-2.023979464	2.476984225
CAGL0H04455g	0.154603647	-2.447068088	-2.341074553	2.040492426
CAGL0H04631g	0.104341968	1.181566648	1.86476101	-1.796718669
CAGL0H04653g	0.113531653	-0.029852177	-1.55553583	2.163025973
CAGL0H04675g	-0.185179425	-0.480710308	-1.741308683	3.127874513
CAGL0H04785g	0.105451258	0.793976448	2.030687376	-1.332656058
CAGL0H04807g	-0.038942449	-0.853256923	-2.472794285	2.008525459
CAGL0H05027g	-0.31622773	-2.708307482	-1.332937645	3.212058853
CAGL0H05181g	0.045874201	0.118057384	1.109112079	-3.212865711
CAGL0H05665g	0.140484559	1.468080275	2.868567555	-1.711257514
CAGL0H05709g	0.059882013	-0.824756853	-4.417550728	2.173531217
CAGL0H05841g	-0.17363604	0.351296161	1.449152268	-2.624998223
CAGL0H05929g	-0.007813581	-0.233197212	-1.109236136	1.423562957
CAGL0H05951g	0.631906357	2.54380458	3.059609135	-3.367747953
CAGL0H05973g	-0.387995793	-0.627666558	-1.874752712	1.756138296
CAGL0H06193g	0.05889896	-0.306907702	-1.205975488	4.207834267
CAGL0H06259g	0.275175468	0.142289578	1.092082524	-2.459987676
CAGL0H06545g	-0.401190436	0.626611715	2.638872459	-2.86451092
CAGL0H06677g	0.295262344	0.455436043	1.194455519	-1.816597673
CAGL0H06699g	0.46615567	0.692264837	2.117534709	-2.214087445
CAGL0H06787g	0.448304565	0.141798059	1.16428825	-3.578853531
CAGL0H06963g	-0.150484327	-0.749109422	-1.447730027	3.200056916
CAGL0H07007g	-0.159348868	0.203099364	1.406393869	-1.716132329
CAGL0H07029g	-0.004486243	-1.11493838	0.411537537	1.694322868
CAGL0H07051g	0.040393489	-0.180644655	-1.417783785	3.852558915
CAGL0H07161g	-0.32860183	-1.538423935	-3.782425044	1.287585288
CAGL0H07183g	-0.1616516	-0.987448358	-3.164786047	4.350499496
CAGL0H07205g	-0.187196045	-0.736852408	-2.509231742	2.872117583
CAGL0H07337g	3.133949678	4.402615625	3.863897876	-1.36047089
CAGL0H07425g	-0.048954669	-0.427726716	-2.158828118	1.179637375
CAGL0H07975g	-0.412941008	-0.562021888	-2.53936347	2.672139311
CAGL0H07997g	-0.120153815	0.108731719	-1.771379284	1.869386582
CAGL0H08019g	-0.177490687	-0.579585499	-2.240055425	2.684687773
CAGL0H08085g	-0.055373632	-0.575721182	-1.203299011	4.114380091
CAGL0H08217g	0.369925588	-1.232981972	-1.437118805	2.438062528
CAGL0H08261g	-0.120982566	0.929873307	2.461818353	-1.64225364
CAGL0H08415g	-0.317878192	-0.870285784	-3.104027104	1.617042687
CAGL0H08558g	-0.378135889	-0.118798133	1.719685253	-2.703940053
CAGL0H08778g	-0.542999735	0.913321645	2.434740336	-4.745648817
CAGL0H08822g	0.049929485	-0.235534944	-1.510836751	1.347912861
CAGL0H08844g	0.113914744	2.836730746	4.878615924	-2.58126161
CAGL0H08888g	0.432546841	2.428033705	2.789878975	-1.984011131
CAGL0H09196g	0.039004014	-0.053152441	-1.054578603	7.071881194
CAGL0H09218g	0.075666754	-0.191761401	-2.182084655	1.065891677
CAGL0H09262g	-0.192848502	0.169612702	1.066908498	-1.516880198
CAGL0H09460g	-0.60218826	-0.387102913	1.159958132	-4.684497476
CAGL0H09680g	0.036785265	0.616724445	1.661287145	-1.521526986
CAGL0H09724g	0.022803948	-0.70865138	-3.987598496	2.066706529
CAGL0H09834g	-0.657678011	-1.781873042	-1.295694589	1.315913688
CAGL0H09856g	-0.343513312	-0.919723149	-1.102815436	1.081063229
CAGL0H09966g	0.119743564	0.744799014	1.344346467	-1.499722076
CAGL0H10010g	0.213941572	1.462286736	3.021071199	-3.308847828
CAGL0H10032g	0.240984393	0.446097781	1.46536308	-1.240176657
CAGL0H10098g	0.094851388	-0.239932449	-1.26312737	1.191126792
CAGL0H10120g	0.48760476	0.445840183	1.781619531	-3.588627165
CAGL0H10186g	0.004197745	0.392807028	1.043264964	-1.558397818
CAGL0H10252g	-0.150168983	-0.598709825	-3.332412919	2.882454746
CAGL0H10428g	0.029279714	0.33764041	1.595096269	-1.986359442
CAGL0H10604g	0.018775694	-0.047708151	-1.249850725	3.750555603
CAGL0H10626g	0.27772271	0.98760119	1.236915687	-2.947995905
CAGL0I00308g	0.068727006	0.172590416	1.251572805	-1.085396609
CAGL0I00374g	0.002132944	0.277913458	1.000260178	-1.808880276
CAGL0I00506g	0.086216873	0.73537939	2.675196056	-1.971619799
CAGL0I00550g	0.821746242	3.087989679	0.803560484	-2.282547247
CAGL0I00638g	-0.089436673	0.493019057	1.206489957	-2.337666071
CAGL0I00836g	0.014175521	0.820693009	1.975118246	-1.234449012
CAGL0I00902g	0.152796243	1.385303708	2.18331788	-4.109348545
CAGL0I01012g	0.110234207	0.064175694	1.269942743	-2.618518223
CAGL0I01100g	0.51465006	3.265941381	4.581120855	-3.037276475
CAGL0I01122g	0.281380008	1.789810263	3.209213731	-1.84509131
CAGL0I01144g	0.024827066	1.505616943	1.791205102	-2.977777846
CAGL0I01232g	-0.050747838	-0.215102235	-1.115857341	4.756727512
CAGL0I01518g	0.481850386	1.244504174	1.774986425	-2.47556581
CAGL0I01606g	-0.007979893	-0.588133088	-3.170839017	1.455946132
CAGL0I01782g	-0.704717956	0.214394874	2.21086047	-1.613900833
CAGL0I01826g	-0.288308102	-0.673427694	-3.364459082	1.401391576
CAGL0I01980g	-0.106343522	0.12044408	2.138976697	-3.323449616
CAGL0I02046g	0.149851109	0.386631377	2.047817717	-1.702994534
CAGL0I02178g	-0.396097666	-0.054486083	-1.338928324	2.047766979
CAGL0I02222g	-0.205489238	-0.732145347	-1.326252282	2.421582594
CAGL0I02354g	-0.318973789	-1.114836003	-3.682243304	2.092357049
CAGL0I02376g	-0.095135897	-1.260238006	-3.678862159	2.607274911
CAGL0I02398g	-0.263603609	-0.623343641	-2.099063033	1.440516091
CAGL0I02420g	-0.144274438	0.515408542	1.405827927	-1.459554576
CAGL0I02464g	0.019059175	-0.601381107	-1.001216694	4.414069671
CAGL0I03014g	0.052491308	0.041996938	-1.280929755	3.257390091
CAGL0I03080g	-0.037519927	-0.39389221	-1.708453178	2.504501146
CAGL0I03234g	-0.372636199	-0.654913385	-3.182911827	1.583239979
CAGL0I03564g	0.04363321	-0.871129819	-1.441417321	1.554992511
CAGL0I03608g	-0.228477855	-1.087247358	-3.81682505	1.514165506
CAGL0I03630g	-0.405528083	-1.057785036	-2.833833795	2.501565469
CAGL0I03652g	-0.242838865	-0.316992087	1.04276404	-1.786724409
CAGL0I03674g	-0.180796793	0.097654292	1.134063996	-2.146629387
CAGL0I04114g	0.064384559	0.234335158	1.598418745	-1.210893048
CAGL0I04202g	0.230576744	1.18031275	1.580340428	-1.226691003
CAGL0I04246g	0.177747103	2.07648044	-0.214644565	-1.168924419
CAGL0I04290g	0.044402813	1.664954272	2.454099257	-1.051216625
CAGL0I04532g	-0.03508117	-0.469409916	-1.058925982	3.127476388
CAGL0I04576g	0.143063962	0.161417991	1.089232453	-1.281090242
CAGL0I04598g	-0.021897475	-1.007477015	0.681690484	1.170582216
CAGL0I04620g	0.111787106	1.158211458	2.983166985	-2.093010128
CAGL0I04664g	-0.045661851	0.272463013	1.482750332	-3.331324544
CAGL0I04752g	-0.078065515	-0.490035309	-1.437701375	2.478922131
CAGL0I04884g	0.009174293	0.254714098	1.115916211	-1.819602667
CAGL0I05236g	0.324522449	0.583330662	1.242814794	-2.731102222
CAGL0I05390g	-0.26126247	2.136487048	2.47488213	-3.757905926
CAGL0I05610g	0.714231923	0.595261998	3.292775098	-3.141123018
CAGL0I05764g	-0.007957038	-0.829996583	-1.192022796	3.399617262
CAGL0I05874g	0.491668798	1.394837841	1.637828063	-2.199044455
CAGL0I05962g	0.158096477	0.416544331	1.561644442	-3.032164844
CAGL0I06006g	-0.080091143	-0.776719635	-3.88541685	1.324027284
CAGL0I06094g	-0.010013008	0.881024422	3.198122282	-2.96497018
CAGL0I06248g	-0.263815803	0.922491031	-1.028433428	1.660764064
CAGL0I06292g	-0.507894518	0.618621771	1.207775333	-2.854886501
CAGL0I06402g	0.231117847	0.576689144	1.425424347	-1.460699805
CAGL0I06424g	0.05223198	1.048217683	2.072821769	-2.842542102
CAGL0I06809g	0.254289874	1.123358564	3.269814677	-1.123863124
CAGL0I07227g	0.210962281	1.793411386	1.861131557	-2.677575944
CAGL0I07249g	0.310869448	2.225549061	0.929214573	-2.845185978
CAGL0I07271g	0.43438016	1.071736664	1.303946458	-1.897288098
CAGL0I07293g	-1.013418155	-1.262025669	-0.502449064	1.489266205
CAGL0I07645g	-0.174528909	-0.316425245	-1.155667457	2.721786792
CAGL0I07667g	-0.198421094	-0.684372696	-3.185270029	3.287585288
CAGL0I07689g	-0.024021147	-0.200938452	-1.979695506	1.712097736
CAGL0I07711g	-0.572991896	-1.512106075	-1.653012578	1.09494021
CAGL0I07799g	-0.241180023	-0.479277245	-2.733186189	1.984129216
CAGL0I07821g	-0.183478458	0.153169045	1.362913345	-1.795135603
CAGL0I07865g	0.261018213	1.834850724	3.101564653	-4.75194431
CAGL0I07887g	0.038251644	0.915061123	3.220860041	-2.744238872
CAGL0I07997g	-0.127213324	-0.993099479	-2.851993058	3.21711208
CAGL0I08151g	-0.079877392	2.084732612	3.498175082	-1.013248776
CAGL0I08305g	-0.22761315	0.515449898	1.337182174	-4.064555147
CAGL0I08327g	0.006749464	-0.099402053	-1.341834169	3.028268159
CAGL0I08393g	0.161887897	-0.067752292	-2.001924961	3.79825287
CAGL0I08547g	-0.060006378	-0.660348045	-4.566420041	2.458752386
CAGL0I08613g	0.202617638	-0.622053397	-2.408288337	2.365283312
CAGL0I08965g	0.336083538	0.672356443	1.832397234	-1.806091654
CAGL0I09009g	0.071019839	0.773859111	2.944728978	-2.234583225
CAGL0I09064g	-0.105647492	-1.001549688	-1.157559017	1.070292439
CAGL0I09152g	-0.294528298	-1.233969665	-2.678992647	1.369115173
CAGL0I09174g	0.082786159	-0.748875	-1.500573637	3.873246599
CAGL0I09196g	-0.350983896	-1.116143997	-2.433987818	1.431176142
CAGL0I09240g	-0.223664016	-0.262383744	-1.14766127	1.018635486
CAGL0I09350g	-0.266650048	-0.976901717	-3.033808314	1.482079422
CAGL0I09394g	-0.156051985	0.35263098	1.581199829	-1.985640326
CAGL0I09438g	0.005678427	-0.545070086	-1.985594888	1.981558411
CAGL0I09614g	0.00798709	-0.426086226	-1.082190415	1.618988331
CAGL0I09790g	-0.035548113	-0.405157208	-3.76406826	2.641908546
CAGL0I09966g	0.064877894	0.077202087	1.207281012	-1.864374956
CAGL0I09988g	0.036155049	0.80810596	1.305075304	-1.827093316
CAGL0I10054g	-0.039771664	0.024155654	1.525611744	-1.148220451
CAGL0I10406g	0.02224158	0.213921726	1.317422764	-1.30629575
CAGL0I10450g	0.593890221	0.267558659	1.719511168	-1.426672421
CAGL0I10516g	0.091860355	0.146372004	1.723465093	-3.74358344
CAGL0I10791g	0.058046767	-1.237582237	-1.101826858	1.33756044
CAGL0J00297g	-0.195547965	-0.36848071	-1.519025349	2.183499075
CAGL0J00385g	-0.097449624	-0.480605022	-2.456337876	4.546726369
CAGL0J00451g	0.059902847	2.121610211	4.240137006	-4.928990748
CAGL0J00517g	0.095541232	-0.541845659	-1.359832897	3.835735123
CAGL0J00803g	0.025269333	0.500222651	1.259757567	-2.793244505
CAGL0J00825g	0.303681667	0.754225343	1.212183835	-1.666793478
CAGL0J00869g	0.202128764	-0.215312718	-3.133143023	2.895087648
CAGL0J00957g	-0.334220417	-0.830913246	-3.580069332	1.242521924
CAGL0J01001g	0.173624742	0.619891218	1.557807513	-1.82156437
CAGL0J01023g	-0.523687592	-2.028973055	-4.341776451	1.331640468
CAGL0J01045g	-0.212365761	-1.134977068	-3.706103573	2.119886567
CAGL0J01221g	-0.570703719	-0.837056892	-1.03726793	1.38383668
CAGL0J01243g	-0.60786167	-1.280391122	-1.392070349	2.074667816
CAGL0J01265g	-0.058168751	-0.564867373	-2.70927338	2.705098864
CAGL0J01331g	0.181979288	1.593172816	3.304322056	-3.302722763
CAGL0J01397g	-0.456263131	0.434169372	1.066333607	-1.510294686
CAGL0J01485g	0.036309354	-0.251593101	-1.489672111	4.754959143
CAGL0J01661g	0.354045436	2.465331416	3.055946436	-1.406147721
CAGL0J01848g	0.133351026	-0.141521799	-2.88205256	3.853766336
CAGL0J02002g	0.161183538	0.110176564	1.202905918	-3.205438188
CAGL0J02068g	0.092156665	0.067098621	1.349846979	-1.413786705
CAGL0J02112g	0.100815577	0.323782311	1.042304083	-1.46917408
CAGL0J02222g	-0.176126612	-0.85491502	-3.801530505	1.758022941
CAGL0J02288g	-0.181430328	-1.184575707	-0.912574891	1.81631901
CAGL0J02376g	-0.390560254	-1.263896726	-3.916546977	2.287585288
CAGL0J02508g	0.159193312	2.706931094	3.53651018	-3.37447706
CAGL0J02816g	-0.112230078	-0.280441811	-1.781821889	5.492679506
CAGL0J02904g	0.30443783	1.691895794	2.619158565	-2.452175525
CAGL0J02926g	0.345476008	0.504287588	1.688699068	-1.546142156
CAGL0J03058g	-0.090957349	0.114828858	2.309857317	-5.698059294
CAGL0J03080g	1.815824836	3.893379701	3.987369071	-1.644733264
CAGL0J03454g	-0.010201768	-0.496293857	-1.616945099	4.054588006
CAGL0J03476g	-0.080190874	-0.811392321	-3.562334926	3.717918974
CAGL0J03542g	0.268316228	0.898372064	1.824284027	-1.667904925
CAGL0J03674g	-0.027010338	0.073272348	1.638540789	-1.105942855
CAGL0J03696g	-0.296376592	-0.695222238	-1.231102933	2.636382052
CAGL0J04004g	-0.233965715	0.055732812	1.247180898	-4.467752697
CAGL0J04026g	0.110716767	1.14036774	1.743462487	-1.026961562
CAGL0J04070g	-0.199317735	-0.57614234	-2.457847769	3.366979429
CAGL0J04136g	0.162280862	-0.294252563	1.03115328	-1.080858812
CAGL0J04158g	0.722230603	1.09135538	0.920155501	-1.874513091
CAGL0J04202g	0.339124488	0.862928788	4.144442904	-5.381657881
CAGL0J04246g	0.037805425	0.414932062	1.160150222	-2.827761892
CAGL0J04268g	-0.203854372	1.612847902	2.163957795	-4.062122096
CAGL0J04290g	-0.267875657	-0.354200256	2.350648959	-4.483609387
CAGL0J04532g	0.297628626	-0.278335583	-1.550864068	2.956131333
CAGL0J04576g	-0.011538585	-0.267640569	-3.194987	2.866614833
CAGL0J04884g	-0.010149615	1.33220796	1.441562036	-3.27197241
CAGL0J04928g	-0.031117918	-0.496327902	-3.038422876	2.159585305
CAGL0J04994g	-0.06895672	0.169481122	1.573697416	-1.099844873
CAGL0J05082g	-0.027997864	0.502979809	1.248433737	-2.002427405
CAGL0J05302g	0.023725858	1.336716091	1.852568538	-3.519563862
CAGL0J05324g	0.070347257	0.291985621	1.296910873	-1.080056224
CAGL0J05698g	0.29056022	-0.184688248	-2.590672635	1.437349909
CAGL0J05830g	0.522932176	-0.056262139	1.775277695	-2.221679004
CAGL0J05874g	0.24271086	0.808080002	2.022193666	-2.608192917
CAGL0J05940g	0.010923308	0.066547232	1.341606762	-2.196564161
CAGL0J05962g	-0.2386186	0.355664744	1.857742946	-1.980608026
CAGL0J05984g	-0.131486395	-0.093790403	-3.161400152	3.688575013
CAGL0J06050g	0.41962633	1.808400362	1.223383826	-2.887729058
CAGL0J06270g	-0.221756127	-0.216330999	1.26483074	-2.527704757
CAGL0J06424g	-0.013204047	-0.703362881	-1.513520472	3.511790141
CAGL0J06556g	-0.230808955	-1.108114953	-0.567293947	1.145489153
CAGL0J06820g	0.072519611	0.929065165	2.151660682	-2.040275763
CAGL0J06974g	-0.188444054	-1.142352243	-0.902509939	1.629504858
CAGL0J07084g	0.260012258	0.20527395	1.456584149	-3.476036357
CAGL0J07172g	0.057437481	1.140376768	1.691403814	-3.601056428
CAGL0J07194g	0.207162588	1.026264261	1.855270305	-1.621629686
CAGL0J07304g	-0.360193316	-0.16283445	1.593772616	-2.119200459
CAGL0J07458g	-0.252409481	-0.805976682	-2.286475675	2.361166421
CAGL0J07744g	-0.026657899	-0.364211578	-1.277103251	2.219190465
CAGL0J07766g	-0.129104182	-0.735349329	-3.926827788	2.307504828
CAGL0J08118g	-0.049599101	0.726406248	1.906313077	-2.522209165
CAGL0J08371g	-0.095191943	0.516512497	-1.16455806	1.990603551
CAGL0J08613g	0.272525956	0.631873769	2.01527816	-3.802574781
CAGL0J08635g	0.059687023	0.659483681	1.437507288	-3.062817975
CAGL0J08679g	0.063825813	-0.435106223	-2.471318367	1.09740231
CAGL0J08888g	0.039289258	-0.693363506	-1.249205838	2.946350312
CAGL0J08976g	0.300183464	0.47761067	3.400053206	-1.484416054
CAGL0J09130g	-0.239741848	0.55730293	1.289885074	-1.850552731
CAGL0J09196g	-0.031396827	0.77346861	1.49653515	-3.013309264
CAGL0J09262g	0.22047561	0.685501083	2.300093218	-2.846206282
CAGL0J09284g	0.326531532	2.50162002	2.867529959	-2.93462178
CAGL0J09306g	0.055689524	0.247400207	1.007130476	-3.658406594
CAGL0J09416g	0.410686179	1.535697255	1.118043679	-1.610806792
CAGL0J09460g	-0.668884282	-1.022511918	-3.025964887	3.43685978
CAGL0J09482g	-0.478091958	-1.603524828	-2.731470346	1.369115173
CAGL0J09614g	-0.170654332	-0.409075614	-3.096610117	1.337889293
CAGL0J09680g	0.772118673	2.822600784	1.226389761	-3.138538457
CAGL0J09746g	-0.146248881	-0.435324186	-3.029646025	3.040234318
CAGL0J09900g	0.579578494	0.691519633	1.029739109	-1.86609664
CAGL0J09944g	-0.443362842	-0.752714942	-2.308767447	8.381775523
CAGL0J09966g	0.033319021	-0.136213587	-1.58125664	2.286017851
CAGL0J10010g	0.168140674	-0.369395181	-3.336991073	1.815516844
